Auction Type,Auction ID,Lot Number,Estimate,Sale,Emperor,Denomination,Diameter,Weight,Orientation,Mint,RIC,Grade,Broad Flan,Lusterous,Toned,Attractively Toned,Cabinet Toning,Quality Portrait,Rare,Centered,Off Center,Marks,Deposits,Flan Flaw,Hairlines,Die Break,Surface Flaws,Roughness,Tooled,Die Rust,Corrosion,Porosity,Scratches,Edge Test,Surface Test,Edge Splits,PVC Residue,Weak Strike,Edge Chip
PA,Triton VIII,Lot: 1131,4000,6250,Trajan,Aureus,NA,NA,NA,NA,RIC II 247,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1430,1000,1550,Trajan,Aureus,NA,NA,NA,NA,RIC II 249,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1431,3000,3600,Trajan,Aureus,NA,NA,NA,NA,RIC II 726,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 918,7500,8500,Trajan,Aureus,NA,NA,NA,NA,RIC II 325,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1297,2000,2000,Trajan,Aureus,NA,NA,NA,NA,RIC II 4,VF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton VI,Lot: 863,7500,10000,Trajan,Aureus,NA,NA,NA,NA,RIC II 109,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1632,1500,1100,Trajan,Aureus,NA,NA,NA,NA,RIC II 113,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 591,750,525,Vespasian,Denarius,NA,NA,NA,NA,RIC II 356,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 588,1000,600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 16,VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 587,5000,5990,Vespasian,Denarius,NA,NA,NA,NA,RIC II 16,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 849,1000,600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 143,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 844,500,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 16,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XX,Lot: 685,2000,2250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,EF,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 686,500,600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 692,750,1400,Vespasian,Denarius,NA,NA,NA,NA,RIC II 106,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 822,300,280,Vespasian,Denarius,NA,NA,NA,NA,RIC II 362,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 102,Lot: 903,500,1000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 983,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 102,Lot: 899,500,450,Vespasian,Denarius,NA,NA,NA,NA,RIC II 360,EF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIX,Lot: 513,1000,2000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,EF,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 99,Lot: 607,500,475,Vespasian,Denarius,NA,NA,NA,NA,RIC II 847,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 99,Lot: 606,500,505,Vespasian,Denarius,NA,NA,NA,NA,RIC II 360,Good VF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1043,500,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 46,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1046,500,1000,Vespasian,Denarius,NA,NA,NA,NA,RIC 520,EF,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1047,1000,1300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 703,Choice EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 641,1000,2600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 155,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 640,1500,1900,Vespasian,Denarius,NA,NA,NA,NA,RIC II 155,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 771,1500,6000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 369,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 770,500,575,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 769,750,750,Vespasian,Denarius,NA,NA,NA,NA,RIC II 966,Superb EF,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 768,300,260,Vespasian,Denarius,NA,NA,NA,NA,RIC II 546,Good VF,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1061,3000,6500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 16,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1065,500,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 155,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1066,500,575,Vespasian,Denarius,NA,NA,NA,NA,RIC II 107,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1067,1500,4000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 148,Superb EF,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 883,200,380,Vespasian,Denarius,NA,NA,NA,NA,RIC II 156,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 879,300,300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1505,500,1000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 156,Good VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1504,500,1600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 156,Good VF,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 90,Lot: 1498,300,475,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1497,750,2200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 140,EF,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1496,300,200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 849,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0 
PA,CNG 90,Lot: 1490,200,240,Vespasian,Denarius,NA,NA,NA,NA,RIC II 29,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1506,1000,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1507,3000,4750,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1279,500,1100,Vespasian,Denarius,NA,NA,NA,NA,RIC II 156,EF,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1278,1000,650,Vespasian,Denarius,NA,NA,NA,NA,RIC II 144,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1277,750,475,Vespasian,Denarius,NA,NA,NA,NA,RIC II 144,EF,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1276,300,300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 986,VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1275,500,550,Vespasian,Denarius,NA,NA,NA,NA,RIC II 985,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1274,300,380,Vespasian,Denarius,NA,NA,NA,NA,RIC II 951,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 88,Lot: 1273,300,380,Vespasian,Denarius,NA,NA,NA,NA,RIC II 948,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1272,300,505,Vespasian,Denarius,NA,NA,NA,NA,RIC II 554,Good VF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1271,750,900,Vespasian,Denarius,NA,NA,NA,NA,RIC II 528,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1270,200,575,Vespasian,Denarius,NA,NA,NA,NA,RIC II 371,VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 88,Lot: 1263,300,420,Vespasian,Denarius,NA,NA,NA,NA,RIC II 106,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1258,500,1100,Vespasian,Denarius,NA,NA,NA,NA,RIC II 4,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1257,500,650,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 87,Lot: 990,300,380,Vespasian,Denarius,NA,NA,NA,NA,RIC II 148,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0 
PA,Triton XIV,Lot: 673,750,600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 29,EF,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 869,500,1300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 513,Superb EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 865,500,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 863,500,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 112,Fine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 990,600,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 156,EF,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 985,500,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 943,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 977,500,410,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 976,750,1600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIII,Lot: 1439,1000,1000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,Good VF,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 991,500,1045,Vespasian,Denarius,NA,NA,NA,NA,RIC II 2,VF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 994,500,500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 140,VF,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 998,500,850,Vespasian,Denarius,NA,NA,NA,NA,RIC II 148,VF,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 573,750,1100,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 574,1000,1400,Vespasian,Denarius,NA,NA,NA,NA,RIC II 155,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 579,2000,4250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 107,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1743,300,575,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1748,200,360,Vespasian,Denarius,NA,NA,NA,NA,RIC II 65,Good VF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1749,150,250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 65,Good VF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1752,500,520,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1753,200,330,Vespasian,Denarius,NA,NA,NA,NA,RIC II 142,VF,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 902,1000,1300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 111,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 904,300,400,Vespasian,Denarius,NA,NA,NA,NA,RIC II 176,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 1429,500,700,Vespasian,Denarius,NA,NA,NA,NA,RIC II 115,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 3289,200,255,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0 
PA,CNG 75,Lot: 1018,500,400,Vespasian,Denarius,NA,NA,NA,NA,RIC II 334,EF,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 75,Lot: 1019,500,575,Vespasian,Denarius,NA,NA,NA,NA,RIC II 363,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 75,Lot: 1020,500,500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 363,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton X,Lot: 596,5000,7750,Vespasian,Denarius,NA,NA,NA,NA,RIC II 289,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 
PA,CNG 72,Lot: 1412,400,360,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 72,Lot: 1421,150,250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 108,VF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 72,Lot: 1425,500,535,Vespasian,Denarius,NA,NA,NA,NA,RIC II 368,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1419,1000,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 317,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton IX,Lot: 1420,1000,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 323,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1421,1000,1250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 329,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1422,1000,1300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 333,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1423,1000,900,Vespasian,Denarius,NA,NA,NA,NA,RIC II 334,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1424,1000,1200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 364,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 894,300,435,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 897,400,420,Vespasian,Denarius,NA,NA,NA,NA,RIC II 118,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 69,Lot: 1558,300,460,Vespasian,Denarius,NA,NA,NA,NA,RIC II 159,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1113,3000,3000,Vespasian,Denarius,NA,NA,NA,NA,RIC II 289,VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1118,500,525,Vespasian,Denarius,NA,NA,NA,NA,RIC II 333,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1352,200,200,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1353,300,500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 16,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 67,Lot: 1363,750,750,Vespasian,Denarius,NA,NA,NA,NA,RIC II 311,EF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1364,500,425,Vespasian,Denarius,NA,NA,NA,NA,RIC II -,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1365,300,300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 328,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1366,500,500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 363,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1397,750,800,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1398,200,300,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1399,200,275,Vespasian,Denarius,NA,NA,NA,NA,RIC II 30,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1403,300,225,Vespasian,Denarius,NA,NA,NA,NA,RIC II 65,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1405,150,120,Vespasian,Denarius,NA,NA,NA,NA,RIC II 103,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 66,Lot: 1408,500,600,Vespasian,Denarius,NA,NA,NA,NA,RIC II 364,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 886,400,475,Vespasian,Denarius,NA,NA,NA,NA,RIC II 268,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 887,1000,1500,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,Choice EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 891,500,700,Vespasian,Denarius,NA,NA,NA,NA,RIC II 52,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 892,750,775,Vespasian,Denarius,NA,NA,NA,NA,RIC II 363,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1016,1000,1650,Vespasian,Denarius,NA,NA,NA,NA,RIC II 111,Choice EF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1017,750,950,Vespasian,Denarius,NA,NA,NA,NA,RIC II 328,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1018,1000,650,Vespasian,Denarius,NA,NA,NA,NA,RIC II 333,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1019,750,1250,Vespasian,Denarius,NA,NA,NA,NA,RIC II 363,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1020,300,209,Vespasian,Denarius,NA,NA,NA,NA,RIC II 63,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 64,Lot: 1021,500,450,Vespasian,Denarius,NA,NA,NA,NA,RIC II 206,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1266,200,260,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1267,300,275,Vespasian,Denarius,NA,NA,NA,NA,RIC II 15,VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 63,Lot: 1272,150,100,Vespasian,Denarius,NA,NA,NA,NA,RIC II 66,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
